AnimalID,Name,Breed,Species,RegNum
109SM249,Bar N Chop House 430Y,Simmental,Test,
16SM2968,Bar-CK Limitless 6025D,Simmental,Test,3235334
28SM0658,BBS Zima DSS,Simmental,Test,
16SM2701,B-C ADK Rubicon 6025D,Simmental,Test,3160940
74SM004 (1004),Beat 7/2/75,Simmental,Test,ASA216
1SM0133,Beef King,Simmental,Test,
SM0385,Beef Maker R13,Simmental,Test,
SM385,Beef Maker R13,Simmental,Test,
16SMZ274,BGR Metternich,Simmental,Test,653110
1SM35,BH Right Time,Simmental,Test,
29SM0318,Big Sky 545B,Simmental,Test,
138SM1126,Black Bear,Simmental,Test,
109SM284,Black Knight U2,Simmental,Test,1138189
21SM295,Black Mick,Simmental,Test,1301365
545SM0465,Black Perfector,SIMMENTAL,Test,1985128
21SM442,Blackfoot,Simmental,Test,
1SM152,Blue Print,Simmental,Test,
16SM2197,BMS Power Broker 2420Z,Simmental,Test,2820511
29SM269,Bold Future,Simmental,Test,
21SM270,Bold Leader,Simmental,Test,901761
7SM270,Bold Leader,Simmental,Test,901761
SM270,Bold Leader,Simmental,Test,901761
16SM2723,Boss Lock N Load 517C,Simmental,Test,3072196
1SM459,Boz Red Cat,Simmental,Test,1765061
14SM0353,Boz Red Coat,Simmental,Test,
14SM353,BOZ Red Coat,Simmental,Test,
SM353,Boz Red Coat,Simmental,Test,
59SM86,Boz Red Coat B264,Simmental,Test,1586945
16SM0432,Boz Red Jet,Simmental,Test,1529252
1SM432,Boz Red Jet,Simmental,Test,1529252
1SM447,Boz Wrangler,Simmental,Test,1822905
237SM1135,BPS Structure 308A,Simmental,Test,2756409
48SM1492,BPS Structure 308A,Simmental,Test,BPS Structure 308A
SM481,Brooks Above Par,Simmental,Test,
16SM2819,Brooks Bruiser D67,Simmental,Test,3151384
1SM485,Brooks Bushstocker,Simmental,Test,2151027
16SM2928,Brooks Pay Weight E361,Simmental,Test,
16SM2780,Brown DDR Best Cut C4091,Simmental,Test,3021698
1SM468,BTS Redwood G705,Simmental,Test,1932289
21SM244,Buck,Simmental,Test,746365
7SM244,Buck,Simmental,Test,
137SM2776,Burning Up,Simmental,Test,
29SM0208,C & B Western,Simmental,Test,
48SM12,C 70N,Simmental,Test,
601SM153,CCR Cowboy Cut 50482,Simmental,Test,2703910
106SM3241,CCR Cowboy Cut 5048Z,Simmental,Test,
108SM3421,CCR Cowboy Cut 5048Z,Simmental,Test,
16SM2966,CCR Frontier 2367B,Simmental,Test,2973354
16SM2730,CCR Pay Dirt 2340C,Simmental,Test,
16SM3076,CCR Pounder 2045F,Simmental,Test,3437294
1SM451,CCR Tophand B897,Simmental,Test,1603239
16SM2415,CDI Maverick 335B,Simmental,Test,2853061
54SM1801,CDI Secret Agent 407C,Simmental,Test,2977098
54SM188,CDI Witness 541C,Simmental,Test,3027291
16SM12,Cezon,Simmental,Test,
29SM0288,Circle of Leachman 600U,Simmental,Test,1140615
29SM288,Circle S Leachman 600U,Simmental,Test,
16SM3148,Clines 1819Y of 819 H CK,Simmental,Test,2652928
16SM1425,Clines 642S of P42 GM,Simmental,Test,
SM0373,CMS Dream On L186,Simmental,Test,
29SM0373,CNS Dream On L186,Simmental,Test,
237SM1632,CNS Pays To Dream,Simmental,Test,
16SM1632,CNS Pays To Dream T759,Simmental,Test,
138SM5339,Combustible,Simmental,Test,
SM0387,Conservative,Simmental,Test,2163337
9637,Copper King 66300,Simmental,Test,
109SM52,Darbill U Bad,Simmental,Test,1406542
1SM477,DB FL SIM Brit,Simmental,Test,1925436
49SM1902,DFA Impressive 386,Simmental,Test,
7SM63,Dikeman Doubledown 26W,Simmental,Test,
IRIO,Diz ,Simmental,Test,493834
16SM2906,DMCC Black Velvet 5E,Simmental,Test,3285191
16SM2878,DMCC Driver 74D,Simmental,Test,3233516
16SM2418,DMCC Secret Service 60A,Simmental,Test,2779694
28SM169,Double Connection,Simmental,Test,CSA12444
048SM1054,Dream Doctor,Simmental,Test,
7SM24,DS Black Zinger 1418,Simmental,Test,
16SM0416,DS Caufitime T41 72X,Simmental,Test,1317277
16SM416,DS Caufitime T41 72X,Simmental,Test,1317277
21SM416,DS Caufitime T41 72X,Simmental,Test,1317277
29SM282,DS Poll Fleck 809,Simmental,Test,1122699
7SM0282,DS Poll Fleck 809,Simmental,Test,1122699
7SM282,DS Poll Fleck 809,Simmental,Test,1122699
SM282,DS Poll Fleck 809,Simmental,Test,1122699
7SM277,DS Polltime,Simmental,Test,1032030
16SM0431,DSR Black Smart Start 310,Simmental,Test,1646433
157XB3878,DUFF BIG IRON 240,SIMMENTAL,Test,
137SM4751,Eagle Pass Conversion,Simmental,Test,
16SM2199,EBY/ADKS Deacon 308A,Simmental,Test,
1SM453,Ecco American Magic,Simmental,Test,1857606
1SM450,Ecco Black Pride 080E,Simmental,Test,1837522
1SM452,ECCO Magic Mack,Simmental,Test,1857619
SM0419,Ecco Red Vision,Simmental,Test,
21SM441,Ecco Red Vision 086D,Simmental,Test,1773974
1SM151,Elevate,Simmental,Test,
1SM427,ER Americana,Simmental,Test,1600898
21SM0428,ER Mackfrid 550B,Simmental,Test,1625112
SM428,ER Mackfrid 550B,Simmental,Test,1625112
1SM0112,Explorer,Simmental,Test,
28SM0007,Extra,Simmental,Test,6084
28SM07,Extra,Simmental,Test,6084
16SM0194,Extra Black,Simmental,Test,561210
SM0194,Extra Black,Simmental,Test,561210
28SM86,F246 Mucho Galant,Simmental,Test,
36SM215,Fair Strip Tease 6C,Simmental,Test,
56SM288,Falcon of NBI,Simmental,Test,1238991
137SM3691,FBF1 Combustible Y34,Simmental,Test,
21SM200,FHS Rimrock Two W269,Simmental,Test,302092
SM01,Firn,Simmental,Test,
1SM41,Fortune 500,Simmental,Test,
54SM0488,FR Rezult,Simmental,Test,2182024
16SM0854,FR Stroke of Luck,Simmental,Test,2182021
76SM006,Galant,Simmental,Test,
SM03,Galant,Simmental,Test,MM 1060
SM229,Game Changer 823Y,Simmental,Test,
16SM1331,Game Day 503M,Simmental,Test,
49SM1645,GCF Aces of Fortune,Simmental,Test,2212804
48SM1194,GIBBS 3133A Mountaineer,Simmental,Test,
SM77,Goldent Galant,Simmental,Test,
7SM56,Grandmaster,Simmental,Test,
16SM2603,GTWY Label Me Proud C016,Simmental,Test,3042892
SM0097,Gunner,Simmental,Test,
56SM129,Guns Moses 30D,Simmental,Test,
1SM084,GW Lucky Charm 665K,Simmental,Test,
SM1645,GW Lucky Man,Simmental,Test,
14SM3061,GW Predestined 701T,Simmental,Test,2414537
21SM429,GW Red Record,Simmental,Test,1585671
SM122,Harts Black Casino,Simmental,Test,
SM081,HC Hummer,Simmental,Test,
1SM81,HC Hummer 12M,Simmental,Test,
1SM081,HC Hummer 12M S90,Simmental,Test,
1SM60,HC Power Drive 88H,Simmental,Test,
21SM440,HERC's Polled,Simmental,Test,1770242
9SM248,HFLS Mr Frame,Simmental,Test,755510
SM210,High Pockets,Simmental,Test,604263
16SM2544,HILB Oracle C003R,Simmental,Test,2993610
7SM276,Hills Triple Crown,Simmental,Test,
16SM1119,HLE Bob The Miner P405,Simmental,Test,2245276
129SM601,HOC Broker,Simmental,Test,2531801
Broker SX (129SM601),HOC Broker,Simmental,Test,2531081
SM601,HOC BROKER,SIMMENTAL,Test,2531081
262SM0627,HOC Dakota 111D,Simmental,Test,
29SM0461,Hooks Achilles 5A,Simmental,Test,
75SM185,Hook's Capitalist 37C,Simmental,Test,3013502
1SM167,Hook's Eagle 6E,Simmental,Test,3253742
16SM2579,Hooks' Eastwood 30C,Simmental,Test,3013458
41SM5403,Hooks Xavier 14X,Simmental,Test,
237SM1075,Hook's Xpectation 36X,Simmental,Test,2559346
16SM2703,HPF/Bram Grand Central C814,Simmental,Test,3015455
16SM2725,HSF Con29Z 103N 160C,Simmental,Test,3153926
16SM303,HSF Everytime 6B,Simmental,Test,1536660
16SM2724,HSF Redemption 21BD14,Simmental,Test,3205869
1SM460,HSF Vanderbilt 87F,Simmental,Test,1921279
SM419,HVR Buster,Simmental,Test,
SM415,HVR Herr Otto,Simmental,Test,
SM678,Innocent Man,Simmental,Test,
200SM403,IPU Revelation 122M,Simmental,Test,
16SM3098,IR Beacon E010,Simmental,Test,3358284
16SM3097,IR Beacon E031,Simmental,Test,3358336
16SM1498,IR Bellwether T300,Simmental,Test,2444061
16SM3033,IR Capitalist E041,Simmental,Test,3344847
16SM2682,IR Commander C834,Simmental,Test,3047173
16SM2025,IR Cowhand Y592,Simmental,Test,2648971
16SM2030,IR Dual Focus Y620,Simmental,Test,2648989
16SM2317,IR Dundee A732,Simmental,Test,
16SM2321,IR Expedition A693,Simmental,Test,2810627
16SM1726,IR Expedition W413,Simmental,Test,2543279
16SM1881,IR Flinthills X535,Simmental,Test,2594400
16SM2683,IR Freedom C873,Simmental,Test,3062937
16SM2170,IR Frisco Z663,Simmental,Test,2675880
16SM2504,IR Front Range B775,Simmental,Test,2934740
16SM2987,IR Hamish Bill,Simmental,Test,2942927
16SM2686,IR Imperial C853,Simmental,Test,3062917
16SM2863,IR Imperial D949,Simmental,Test,3210729
16SM2871,IR Imperial D974,Simmental,Test,3210756
16SM 1615,IR Incentive U389,Simmental,Test,2493216
16SM1615,IR Incentive U389,Simmental,Test,2493216
16SM1249,IR Lucky One R219,Simmental,Test,2340426
293SM686,IR Opportunity D950,Simmental,Test,3210730
16SM2688,IR Prospector C8270,Simmental,Test,
16SM2530,IR Range Baron B773,Simmental,Test,2934738
16SM2024,IR Range Boss Y623,Simmental,Test,2648991
16SM2492,IR Sovereign B16 (Fully Loaded B16),Simmental,Test,2942929
16SM2164,IR Surpass Z655,Simmental,Test,2675872
16SM2318,IR Teton A698,Simmental,Test,2810632
16SM1889,IR Teton X497,Simmental,Test,2594394
16SM2320,IR Trail Rider A717,Simmental,Test,2810651
21SM291,Irish Black Knight,Simmental,Test,1276661
21SM420,Keep'em Black,Simmental,Test,1504212
49SM1848,KMJ Poker Face Z227,Simmental,Test,2692803
16SM0161,Kojac,Simmental,Test,332963
16SM2716,KRMS Primary Candiate,Simmental,Test,2994148
1SM0482,KS Baxter L791,Simmental,Test,2120576
1SM483,KS Blizzard L59,Simmental,Test,2120549
54SM0475,KS Breakout,Simmental,Test,2076366
SM492,KS Correlator N11,Simmental,Test,2208416
34SM79,KS Hacks Red Frier,Simmental,Test,1550939
SM079,KS Hacks Red Frier,Simmental,Test,1550939
1SM470,KS Lucky J909,Simmental,Test,2031810
1SM473,KS Mathematician K977,Simmental,Test,2076449
1SM455,KS Red American F041,Simmental,Test,1881351
1SM469,KS Red Zone,Simmental,Test,2031702
16SM2598,KS Reno A962,Simmental,Test,2758304
1SM458,KS Smoothie F407,Simmental,Test,1881356
21SM423,KS Tattenhack,Simmental,Test,1550987
SM3023,KSU Manhattan,Simmental,Test,
14SM3023,KSU Manhattan 38J,Simmental,Test,
16SM1725,KSU Starpower 40W,Simmental,Test,
14SM3028,KSU Venom,Simmental,Test,
67799 JADE,LBJ JADE NZBD,Simmental,Test,
1SM0096,LBR Crockett,Simmental,Test,
16SM267,Lightning,Simmental,Test,
7SM267,Lightning,Simmental,Test,849254
264SM242,LLSF Uprising Z295,Simmental,Test,2646300
SM291,Long's Damien,Simmental,Test,
11SM2005,LRS Big Country 37E,Simmental,Test,
14SM03082,LRS Top Ten 1432,Simmental,Test,
1SM489,LSR Paramount 68M,Simmental,Test,
SM035,LSR U2 49K,Simmental,Test,2173407
90SM1601,Lucky Charm,Simmental,Test,
16SM2917,M4 Enforcer 755E,Simmental,Test,
16SM2916,M4 Horsepower 756E,Simmental,Test,3323454
21SM428,Mackfrid 5508,Simmental,Test,
109SM269,Majestic,Simmental,Test,877006
56SM171,Mallet,Simmental,Test,
7SM0206,MCR Monarch 1D,Simmental,Test,57234
Meyer 734,Meyer Ranch 734,Simmental,Test,1390632
21SM435,Meyers Best Advantage,Simmental,Test,1709103
21SM299,Meyers Black Equalizer,Simmental,Test,1346584
21SM404,Meyers Blacktop 206Y,Simmental,Test,1346576
1SM484,MGB Black L23,Simmental,Test,2159413
1SM0090,Mo Better,Simmental,Test,
29SM0202,MR Clean,Simmental,Test,
SM1629,MR Hot Rod 210M,Simmental,Test,
48SM1075,MR Lll Basie,Simmental,Test,2305848
1SM121,Mr Nic Upgrade 48676,Simmental,Test,
1SM0004,MR NLC Upgrade,Simmental,Test,
1SM0121,MR NLC Upgrade,Simmental,Test,2474338
272SM0004,MR NLC Upgrade U8676,Simmental,Test,
129SM670,MR TR HAMMER 308ET,Simmental,Test,2759745
21SM0158,MR XP,Simmental,Test,
16SM1809,MSR Johns Choice 9701W,Simmental,Test,
16SMN283,MSR Ultra Red,Simmental,Test,1852385
96W3  28SM86,Mucho Galant,Simmental,Test,103097
7SM30,Mv Red Light 406,Simmental,Test,
54SM0493,NBI GB Bulky 2082M,Simmental,Test,2229376
1SM476,NBI GB Red Figure 0080K,Simmental,Test,2090331
1SM474,NBI GB Stocksplit 0020K,Simmental,Test,2090328
1SM480,NBI GB Stocky 203K,Simmental,Test,2127205
16SM2983,Nichols Beefmaker SXE 240,Simmental,Test,3315108
54SM697,Nichols Black Density,Simmental,Test,
7SM42,Nichols Legacy G151,Simmental,Test,
14SM3052,Nichols Manifest T79,Simmental,Test,
56SM157,NJC Built Right N48,Simmental,Test,
1SM461,NLC Good A Nuff,Simmental,Test,1936595
21SM432,NLC Polled Zeus 36Z,Simmental,Test,1482402
16SM2866,OCC 279Z,Simmental,Test,
16SM2360,OCC BLACK FLECK 128Z,Simmental,Test,
106SM04640,OCC Endurance 150E,Simmental,Test,
106SM04633,OCC Exceptional Blaze Fleck 149E,Simmental,Test,
16SM2361,OCC Perflecktion 111A,Simmental,Test,
16SM1674,OCC Universal 131U,Simmental,Test,
SM0403,Olie,Simmental,Test,
1SM464,OX Preferred Zina,Simmental,Test,1953006
16SM401,Pat Y37,Simmental,Test,1352619
11SM2017,Pelton's Power cat 344G,Simmental,Test,2003750
16SMT358,Pending 043 (3-11-92),Simmental,Test,
16SMT359,Pending Gold Z 023,Simmental,Test,
PEP46,PEP46 Simmental 06162 CSS,Simmental,Test,
SM19,Petunia  WB28,Simmental,Test,AM SM #5
129SM629,Pilgrim,Simmental,Test,
82SM1105,Pineview Jazz,Simmental,Test,ASA 841446
109SM278,PLD Mac of NBI,Simmental,Test,1082353
21SM292,Polled Prince,Simmental,Test,1247465
SM0287,Polled Ringeye W213,Simmental,Test,1220034
Powder Keg (SM1617),Powder Keg,Simmental,Test,
16SM0006,Powerstroke,Simmental,Test,
59SM120,Powerstroke,Simmental,Test,
237SM1000,Predestined 642X,Simmental,Test,
1SM058,Preferred Beef,Simmental,Test,
21SM006,Princeton,Simmental,Test,901141
129SM696,Profit,Simmental,Test,
SM696,Profit,Simmental,Test,
16SM0414,PSR Long View,Simmental,Test,1483337
1SM0444,PTL Herc's Black Jet,Simmental,Test,1764767
16SM294,Pure Polled Fastrac,Simmental,Test,1304943
48SM1074,PVF 6S17 HY TOUCHDOWN,Simmental,Test,9127330
48SM1047,PVF 6S17HY TOUCHDOUN,Simmental,Test,9127330
54SM552,RBR Fyre Light,Simmental,Test,1328012
16SMZ315,RBR Papillon,Simmental,Test,
SM (16SMZ315),RBR Papillon,Simmental,Test,892405
16SM2941,RC Most Wanted NS 268D,Simmental,Test,3252584
SM0399,Real McCoy,Simmental,Test,
14SM344,Red Brother,Simmental,Test,
293SM387,Red Hill W107 34Z 71C,Simmental,Test,3009940
21SM412,Red Incumbent,Simmental,Test,1312834
1SM057,Red Reality 33J,Simmental,Test,
114SM0552,Red Shocker,Simmental,Test,
56SI040,Redhot 65/8 GR 52N,Simmental,Test,ASA 774042
90SM1728,Remington Lock N Loaded,Simmental,Test,2503661
1SM0086,Remington Red Label,Simmental,Test,
16SM1911,Remington Secret Weapon 185,Simmental,Test,2551350
28SM0006,Renz,Simmental,Test,CSA52
SM06,Renz,Simmental,Test,ASA772
7SM75,Robust,Simmental,Test,
179SM109,ROYAL AFFAIR,Simmental,Test,
129SM868,Ruby's Currency 7134E,Simmental,Test,3282185
SM224,RV Graduate,Simmental,Test,676554
1SM467,RW Bomber 5H,Simmental,Test,1987801
16SM0252,Salvation,Simmental,Test,784789
SM0391,Sand Ranch Hand,Simmental,Test,2290140
SM022,SAS Red Dawg L213,Simmental,Test,
16SM1465,SFI Absolute T45H,Simmental,Test,2385291
109SM364,SFI Reality E43C,Simmental,Test,3281083
16SM2376,SFI Respect,Simmental,Test,
16SM1164,SFI Warrior,Simmental,Test,
16SM300,SGA Raven,Simmental,Test,1302002
7SM271,Shawest Big,Simmental,Test,921360
16SM271,Shawest Big Missle,Simmental,Test,921360
114SM0272,Shawest North Star,Simmental,Test,35306
SM2644,SHELLSHOCK,SIMMENTAL,Test,
7SM4,Siegfried,Simmental,Test,
16SMZ135,Sigfried's power,Simmental,Test,827182
11SM956,Signal,Simmental,Test,
7SM71,SOS Enforce 112Y,Simmental,Test,
16SM3124,Southseven Polled Perfection,Simmental,Test,13544651
16SM0402,Spring Creek Colorfast,Simmental,Test,1399025
54SM0491,SRS Blackrock 3N,Simmental,Test,2211763
1SM456,SrS Franchise,Simmental,Test,1901352
29SM0388,SRS Right On,Simmental,Test,
1SM479,SS Goldrush K32,Simmental,Test,2079418
129SM617,SS/PRS HIGH VOLTAGE 244X,Simmental,Test,2571740
16SM287,SSR Polled Ringeye W213,Simmental,Test,1220034
54SM402,SSR Polled Ringeye W213,Simmental,Test,1220034
1SM471,SSS SCF Mr. Fix It,Simmental,Test,2014834
16SM2847,STAV Tanker 35C,Simmental,Test,2957107
16SM3149,STF Pay Up F Z 87,Simmental,Test,3431194
129SM710 STOCKBROCKER,Stockbrocker,Simmental,Test,2951127
1SM487,Stroke of Luck M001,Simmental,Test,2182021
7SM72,Substance 820Y,Simmental,Test,
56SM279,Super Mac X,Simmental,Test,1062039
SM09,Supreme 30SM09,Simmental,Test,
21SM436,SV Red Charlie,Simmental,Test,1680096
49SM1700,SVF Star Power S802,Simmental,Test,
109SM179,SVF Steel Force S701,Simmental,Test,2340262
16SM2099 Commercial,SVJ Wild Fires Dream,Simmental,Test,2333360
28SM1236,SVS CAPTAIN MORGAN 11Z,Simmental,Test,
189SM1185,T5 PARK AVENUE,Simmental,Test,2084287
SM180,The Range Boss,Simmental,Test,
137SM2797,Third Degree,Simmental,Test,
16SMT512,Thumper 808B,Simmental,Test,
129SM808,TJ Hi Caliber,Simmental,Test,
SM0427,TJ Sharper Image 809U,Simmental,Test,2483888
29SM0353,TJ The Gambler57T,Simmental,Test,2044500
16SM2566,TKCC Classified 106C,Simmental,Test,3028710
1SM448,TNT Black American E127,Simmental,Test,1846028
1SM0449,TNT Black Datota,Simmental,Test,1846049
29SM0407,TNT Dual Focus T249,Simmental,Test,
29SM0417,TNT Ever Ready R232,Simmental,Test,
1SM457,TNT Red Power,Simmental,Test,1903935
29SM0475,TNT Revanant C217,Simmental,Test,
54SM626,Tomcat 64Y,Simmental,Test,
1SM0103,Top Gun R244,Simmental,Test,
14SM3050,Triple C Bettis S72J,Simmental,Test,
SM1134,Triple C El Poderoso REV,Simmental,Test,
7SM51,Triple C Invasion,Simmental,Test,
7SM65,Uno Mas X459,Simmental,Test,
501SM121,Upgrade,Simmental,Test,
16SM2798,VSF United Way 68B,Simmental,Test,2925022
264SM501,W/C Bank Roll 811D,Simmental,Test,3187005
306SM106,W/C Bank Roll 811D,Simmental,Test,
272SM0094,W/C Bankroll 811D,Simmental,Test,3187005
137SM4270,W/C Executive Order 8543B,Simmental,Test,2900283
264SM438,W/C Relentless 32C,Simmental,Test,3045559
237SM1023,W/C United 956Y,Simmental,Test,
129SM587,WAGR Driver 706T,Simmental,Test,2411975
264SM110,WAGR Driver 706T,Simmental,Test,2411975
SM587,WAGR Driver 706T,Simmental,Test,
(28) SM59,WB28 Horn,Simmental,Test,6304014
1SM0131,WC Wide Track 694Y,Simmental,Test,2588250
14SM3048,Welchs Dew It Right 067T,Simmental,Test,
1SM478,WH Medicine Man K102,Simmental,Test,2065590
138SM3235,What A Dream,Simmental,Test,
28SM0793 (Wheatland),Wheatland Bull 131L,Simmental,Test,
78SM2200,Whirlaway X219,Simmental,Test,
41SM5160,WLB Bull 462P 365X,Simmental,Test,BPG738205
1SM136,WS All Around Z35,Simmental,Test,2675740
16SM2597,WS High Point Y107,Simmental,Test,Z617104
29SM0469,Yellowstone 97Y,Simmental,Test,
56SM439,Yust Pol Homesteader,Simmental,Test,1738849
56SM0439,Yust Polled  Homesteader,Simmental,Test,1738849
ANX981,OCC Jet Fleck 133N,Simmental /Angus,Test,
T184SMAN,Flying H Resurrection,Simmental/ Angus,Test,
109SM209,GCC Whizard 125W,Simmnetal,Test,
161,Charisma Bars Tracks Rave Review,Sisar,Test,
6565,Marwyn Keeper of the Stars,Skye Terr,Test,
800,Lieges Red Badge of Courage,Smooth Collie,Test,AN17424308
16DS1220,BC Prince 45P,South Devon,Test,
DS316,BC Prince 45P,South Devon,Test,
90DS1796,DLCC Stamina 138R,South Devon,Test,
90DS1778,DLCC Sure Enuf,South Devon,Test,
DS 9252,DLCC The Rock 52,South Devon,Test,
16DS980,HB Pride of the Rockies,South Devon,Test,
59DS29,HB Pride of the Rockies,South Devon,Test,
271DS9258,MJB Romeo 125R,South Devon,Test,
DS9256,MJB Ulysses 305U,South Devon,Test,
54DS316,Prince 45P,South Devon,Test,
DS9252,The Rock,South Devon,Test,
48OP1000,BTF 1572 3410,SouthPoll,Test,30957
48OP1007,BTF 4417 7401,SouthPoll,Test,
48OP1011,BTF 5447 9405 A55385,SouthPoll,Test,31964
048OP1006,BTF 8423 0464 3442,SouthPoll,Test,
998,Logos A Lesson In History,Springer,Test,
14,ACE,St. Bernard,Test,WF02916103
R Cookie,Ranger Cookie,Stallion,Test,
600,Victorius Mike,Stand Poodle,Test,PR0558201
759,Bar None Vic Toris Mine,Stand. Poodle,Test,PR05568201
2026,Krisly N Posh's Back In Black,Standard Poodle,Test,PR133748-01
2031,Victori's Played To Perfection,Standard Poodle,Test,PR147418-03
213,F51's The Great Theodore Tally Wack,Std. Poodle,Test,PR20025702
16TL0871,Boomerang CP 811B,Texas Longhord,Test,B62872
16TL2984,8WS MIDNIGHT DREAM,Texas Longhorn,Test,BTI 86608
16TL2007,Archer Texa 290,Texas Longhorn,Test,BA171859*
16TL1746,Auze EOT 38/8,Texas Longhorn,Test,B180446
279TL094,Auze EOT 38/8,Texas Longhorn,Test,
109TL105,Bar B Q,Texas Longhorn,Test,
109TL105 (16TL05),BarBQ,Texas Longhorn,Test,
154TL247,Big Wig 23,Texas Longhorn,Test,
16TL2350 (1 is 154TL247),Big Wig 23,Texas Longhorn,Test,
16TL2350,Bigwig 23,Texas Longhorn,Test,BI01411
36TL009,Boomerang CP 811B,Texas Longhorn,Test,B62872
154TL192,Boomeriffic 4/1,Texas Longhorn,Test,
59TL101,Bull Anchor D QT T13 19932,Texas Longhorn,Test,
16TL1677,Cadillac 55,Texas Longhorn,Test,B177367
16TL0743,Cherry Picker,Texas Longhorn,Test,
Wagon,Chuck Wagon,Texas Longhorn,Test,
Wagon 157TL3113,Chuck Wagon,Texas Longhorn,Test,
154TL163,Chuck Wagon 64617,Texas Longhorn,Test,
36TL023,Clear Win,Texas Longhorn,Test,
109TL93,Coach,Texas Longhorn,Test,
TL93,Coach,Texas Longhorn,Test,
16TL1975,Commander EOT 14/10,Texas Longhorn,Test,BT83963
109TL30,Country Boy,Texas Longhorn,Test,38902
TL4290,Cowboy,Texas Longhorn,Test,
TL2369,Cowboy Catchit,Texas Longhorn,Test,
109TL161,Cowboy Tuff Chex,Texas Longhorn,Test,
cowtown ST,Cowtown St,TEXAS LONGHORN,Test,
109TL154,CV Cowboy Casanova,Texas Longhorn,Test,
203TL01346,CV Cowboy Casanova,Texas Longhorn,Test,
56TL29,Dixie Hunter 88,Texas Longhorn,Test,
TL023,Doherty's Cowcatcher,Texas Longhorn,Test,
TL93-6,Don Julio 718,Texas Longhorn,Test,
16TL1708,Donovan 468,Texas Longhorn,Test,B71979
16TL0185,Double L's Knight,Texas Longhorn,Test,B60016
TL93-4,El Coyote Don Julio,Texas Longhorn,Test,
47TL1015,Emperor,Texas Longhorn,Test,
16TL0742,EOT Henry,Texas Longhorn,Test,
16TL0864,EOT Kanstar 906,Texas Longhorn,Test,B64959
56TL065,EOT Outback,Texas Longhorn,Test,
16TL0744,EOT Rebel Tornado,Texas Longhorn,Test,
16TLT682,Extravagant,Texas Longhorn,Test,
16TL2991,Fifty Shades Darker,Texas Longhorn,Test,BAI92624
262TL0576,FIFTY/FIFTY,Texas Longhorn,Test,
154TL160,Gun Smoke 967,Texas Longhorn,Test,
TL2857,He's Pretty Tuff,Texas Longhorn,Test,
16TL0505,High Stakes,Texas Longhorn,Test,
109TL125,Hunts Command Respect,Texas Longhorn,Test,
